File,Result,D_B,D_C,D_L,D_R,D_S,D_E(%),nNodes,nEdges,nSegRelEdges,dPairs,segPairErrors,nodeCorrect,edgeDiffClassCount,undirDiffClassCount,nSeg,detectedSeg,dSegRelEdges,CorrectSegments,CorrectSegmentsAndClass,ClassError,CorrectSegRels,CorrectSegRelLocations,SegRelErrors,hasCorrectSegments,hasCorrectSegLab,hasCorrectRelationLocations,hasCorrectRelLab,hasCorrectStructure
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_102.lg, Incorrect,26,8,18,8,10,0.6631746122926997,8,56,5,12,5,0,2,1,6,4,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_103.lg, Incorrect,71,19,52,22,30,0.5620354022633158,19,342,12,36,15,0,2,1,13,6,0,0,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_104.lg, Incorrect,75,19,56,28,28,0.5635943369569688,19,342,12,38,14,0,8,4,13,6,0,1,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_105.lg, Incorrect,37,9,28,10,18,0.7078698548207746,9,72,4,18,9,0,2,1,5,4,0,0,0,5,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_106.lg, Incorrect,63,16,47,25,22,0.5817652123293803,16,240,10,33,11,0,6,3,11,6,0,1,0,11,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_107.lg, Incorrect,16,6,10,8,2,0.6118497196455955,6,30,4,8,1,0,2,1,5,3,0,2,0,5,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_108.lg, Incorrect,6,3,3,1,2,0.7614856834587244,3,6,2,2,1,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_109.lg, Incorrect,93,26,67,39,28,0.5095352529125192,26,650,19,47,14,0,12,6,20,7,0,1,0,20,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_110.lg, Incorrect,24,8,16,4,12,0.6658108445703749,8,56,6,10,6,0,0,0,7,3,0,0,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_111.lg, Incorrect,22,8,14,8,6,0.6091089451179962,8,56,6,11,3,0,0,0,6,3,0,1,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_112.lg, Incorrect,22,6,16,8,8,0.7488981742781812,6,30,4,9,4,0,6,3,4,2,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_113.lg, Incorrect,19,7,12,6,6,0.6374956522780253,7,42,5,9,3,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_114.lg, Incorrect,100,29,71,37,34,0.5001087280700497,29,812,22,52,17,0,4,2,23,13,0,4,0,23,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_115.lg, Incorrect,80,30,50,26,24,0.46860753681672396,30,870,27,38,12,0,0,0,28,11,0,3,0,28,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_116.lg, Incorrect,51,14,37,7,30,0.6189611094567019,14,182,13,22,15,0,0,0,14,3,0,0,0,14,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_117.lg, Incorrect,16,5,11,7,4,0.7296111480698414,5,20,3,8,2,0,2,1,4,1,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_118.lg, Incorrect,65,20,45,15,30,0.5416997814267835,20,380,18,30,15,0,0,0,18,7,0,1,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_119.lg, Incorrect,24,6,18,10,8,0.7636648162452685,6,30,3,12,4,0,4,2,4,1,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_120.lg, Incorrect,16,4,12,2,10,0.970956976391759,4,12,2,6,5,0,2,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_121.lg, Incorrect,10,4,6,4,2,0.7051183572168035,4,12,2,5,1,0,0,0,3,1,0,1,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_122.lg, Incorrect,9,3,6,2,4,0.9388321936425754,3,6,1,3,2,0,2,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_123.lg, Incorrect,14,6,8,4,4,0.6271820503881443,6,30,5,6,2,0,0,0,6,2,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_105_em_124.lg, Incorrect,39,14,25,13,12,0.5424669846123661,14,182,12,18,6,0,2,1,13,6,0,1,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_125.lg, Incorrect,16,4,12,2,10,0.970956976391759,4,12,2,6,5,0,2,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_126.lg, Incorrect,53,13,40,18,22,0.6273011638804129,13,156,7,28,11,0,2,1,8,5,0,0,0,8,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_127.lg, Incorrect,100,25,75,31,44,0.5010473410741677,27,702,18,49,22,0,8,4,19,7,0,0,0,19,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_128.lg, Incorrect,19,6,13,5,8,0.7248927893662351,6,30,3,8,4,0,2,1,4,2,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_129.lg, Incorrect,35,11,24,8,16,0.6161614673983835,11,110,8,15,8,0,2,1,9,3,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_130.lg, Incorrect,60,17,43,11,32,0.5802000943557487,17,272,14,27,16,0,0,0,15,6,0,1,0,15,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_131.lg, Incorrect,19,5,14,6,8,0.8230385195225839,5,20,2,8,4,0,4,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_132.lg, Incorrect,122,38,84,34,50,0.4776681121219514,38,1406,32,56,25,0,6,3,32,15,0,5,0,32,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_133.lg, Incorrect,170,43,127,47,80,0.48066205857111016,44,1892,35,83,40,0,8,4,36,13,0,0,0,36,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_134.lg, Incorrect,26,6,20,12,8,0.7776314534740161,6,30,2,13,4,0,6,3,3,2,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_135.lg, Incorrect,96,33,63,31,32,0.4727765870617655,33,1056,26,46,16,0,2,1,27,18,0,3,0,27,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_136.lg, Incorrect,54,15,39,19,20,0.579850834536617,15,210,9,27,10,0,4,2,10,8,0,2,0,10,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_137.lg, Incorrect,37,10,27,7,20,0.6730423594320659,10,90,7,16,10,0,2,1,8,4,0,1,0,8,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_138.lg, Incorrect,63,15,48,22,26,0.6099857396694186,15,210,8,33,13,0,4,2,9,7,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_139.lg, Incorrect,52,10,42,22,20,0.718178190618335,10,90,3,29,10,0,6,3,4,3,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_140.lg, Incorrect,53,15,38,10,28,0.5968444504559245,15,210,12,23,14,0,2,1,13,4,0,0,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_141.lg, Incorrect,44,15,29,13,16,0.5492126334051817,15,210,11,20,8,0,2,1,12,7,0,0,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_142.lg, Incorrect,82,23,59,29,30,0.5283203186268945,23,506,14,42,15,0,4,2,15,10,0,1,0,15,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_143.lg, Incorrect,64,20,44,14,30,0.5404180890546227,20,380,17,29,15,0,0,0,18,9,0,2,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_144.lg, Incorrect,134,31,103,57,46,0.5183988753783835,31,930,18,76,23,0,8,4,19,9,0,0,0,19,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_145.lg, Incorrect,27,9,18,6,12,0.6360827634879543,9,72,7,11,6,0,2,1,8,3,0,1,0,8,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_146.lg, Incorrect,277,58,219,119,100,0.47709905047638596,58,3306,32,160,50,0,18,9,33,26,0,1,0,33,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_147.lg, Incorrect,235,61,174,72,102,0.46165953895637896,61,3660,47,116,51,0,14,7,48,19,0,2,0,48,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_148.lg, Incorrect,81,21,60,26,34,0.5541619306620577,21,420,13,42,17,0,2,1,14,9,0,1,0,14,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_106_em_149.lg, Incorrect,50,16,34,20,14,0.5393030907081214,16,240,11,26,7,0,2,1,12,9,0,3,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_150.lg, Incorrect,18,6,12,6,6,0.6932230425112113,6,30,3,8,3,0,2,1,4,3,0,1,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_151.lg, Incorrect,32,11,21,11,10,0.5794809311101384,11,110,7,16,5,0,0,0,8,7,0,1,0,8,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_152.lg, Incorrect,88,28,60,30,30,0.4936409510439681,28,756,20,44,15,0,2,1,21,14,0,3,0,21,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_153.lg, Incorrect,9,4,5,3,2,0.6845818382772553,4,12,2,4,1,0,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_154.lg, Incorrect,26,8,18,6,12,0.6766189198000389,8,56,6,11,6,0,2,1,7,2,0,0,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_155.lg, Incorrect,30,10,20,8,12,0.6121842974870475,10,90,8,14,6,0,0,0,9,4,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_156.lg, Incorrect,102,29,73,49,24,0.490585409314413,29,812,16,56,12,0,10,5,17,16,0,5,0,17,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_157.lg, Incorrect,25,7,18,10,8,0.6970298170599873,7,42,5,14,4,0,0,0,5,3,0,1,0,5,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_158.lg, Incorrect,18,5,13,1,12,0.8602741480237794,5,20,4,7,6,0,0,0,5,1,0,0,0,5,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_159.lg, Incorrect,20,5,15,5,10,0.8577107283236621,5,20,2,9,5,0,2,1,3,2,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_160.lg, Incorrect,40,10,30,14,16,0.6663290968484699,10,90,5,21,8,0,2,1,6,6,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_161.lg, Incorrect,50,10,40,18,22,0.7203599663799037,10,90,3,27,11,0,4,2,4,4,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_162.lg, Incorrect,42,14,28,24,4,0.5134940445361961,14,182,9,22,2,0,8,4,10,6,0,4,0,10,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_163.lg, Incorrect,47,12,35,31,4,0.5630021021667116,12,132,6,27,2,0,12,6,7,3,0,3,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_164.lg, Incorrect,24,8,16,8,8,0.6374956522780253,8,56,5,11,4,0,2,1,6,3,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_165.lg, Incorrect,34,9,25,9,16,0.6868867239266071,9,72,5,16,8,0,2,1,6,4,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_166.lg, Incorrect,56,17,39,25,14,0.5351766421554361,17,272,10,28,7,0,8,4,11,7,0,2,0,11,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_167.lg, Incorrect,17,5,12,6,6,0.7741064089155497,5,20,2,8,3,0,2,1,3,2,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_168.lg, Incorrect,67,23,44,18,26,0.5071876596180983,23,506,19,30,13,0,2,1,20,12,0,4,0,20,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_169.lg, Incorrect,103,31,72,20,52,0.5049015684418027,31,930,28,45,26,0,2,1,29,12,0,2,0,29,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_170.lg, Incorrect,67,19,48,12,36,0.5663590556314009,19,342,16,29,18,0,2,1,17,5,0,0,0,17,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_171.lg, Incorrect,190,45,145,69,76,0.4888442171701386,45,1980,29,103,38,0,8,4,30,19,0,2,0,30,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_172.lg, Incorrect,21,5,16,4,12,0.8896746200804664,5,20,2,9,6,0,2,1,3,2,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_173.lg, Incorrect,79,18,61,29,32,0.5899543632414512,18,306,11,42,16,0,6,3,12,6,0,0,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_107_em_174.lg, Incorrect,42,13,29,11,18,0.590280453164889,13,156,12,19,9,0,2,1,12,7,0,4,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_175.lg, Incorrect,29,10,19,7,12,0.6082055544688171,10,90,8,13,6,0,0,0,9,3,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_176.lg, Incorrect,70,20,50,20,30,0.5479046228431713,20,380,14,32,15,0,6,3,15,5,0,0,0,15,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_177.lg, Incorrect,39,13,26,10,16,0.5761681993580124,13,156,10,18,8,0,0,0,11,5,0,0,0,11,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_178.lg, Incorrect,46,13,33,13,20,0.6059968475078721,13,156,10,21,10,0,4,2,11,3,0,0,0,11,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_179.lg, Incorrect,140,33,107,55,52,0.513407803990057,33,1056,18,78,26,0,6,3,19,15,0,1,0,19,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_180.lg, Incorrect,14,5,9,5,4,0.7060113295832983,5,20,3,7,2,0,0,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_181.lg, Incorrect,26,8,18,14,4,0.6114026504754217,8,56,5,14,2,0,4,2,6,4,0,2,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_182.lg, Incorrect,41,10,31,5,26,0.7081259150917346,10,90,8,18,13,0,0,0,9,2,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_183.lg, Incorrect,79,21,58,36,22,0.5334935101957117,21,420,15,45,11,0,4,2,16,8,0,1,0,16,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_184.lg, Incorrect,176,46,130,66,64,0.4754793100303047,46,2070,26,90,32,0,16,8,27,19,0,2,0,27,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_185.lg, Incorrect,60,14,46,18,28,0.6316573389375127,14,182,8,30,14,0,4,2,9,4,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_186.lg, Incorrect,60,16,44,20,24,0.5468068555837199,17,272,11,31,12,0,2,1,12,7,0,0,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_187.lg, Incorrect,24,8,16,8,8,0.6374956522780253,8,56,5,12,4,0,0,0,6,4,0,1,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_188.lg, Incorrect,16,6,10,2,8,0.6979160162279827,6,30,5,6,4,0,0,0,6,2,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_189.lg, Incorrect,51,12,39,19,20,0.6442689261951234,12,132,6,28,10,0,2,1,7,3,0,1,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_190.lg, Incorrect,91,19,72,42,30,0.5850019688735566,19,342,8,53,15,0,8,4,9,6,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_191.lg, Incorrect,33,9,24,14,10,0.6500094218131969,9,72,4,18,5,0,2,1,5,5,0,0,0,5,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_192.lg, Incorrect,50,14,36,10,26,0.607571354335296,14,182,11,23,13,0,0,0,12,4,0,0,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_193.lg, Incorrect,24,6,18,4,14,0.8192422401018189,6,30,3,10,7,0,2,1,4,1,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_194.lg, Incorrect,173,47,126,54,72,0.4746336421944088,47,2162,32,85,36,0,10,5,33,15,0,1,0,33,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_195.lg, Incorrect,40,10,30,14,16,0.6663290968484699,10,90,5,20,8,0,4,2,6,4,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_196.lg, Incorrect,137,42,95,43,52,0.4695512275099967,42,1722,34,65,26,0,8,4,35,12,0,3,0,35,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_197.lg, Incorrect,61,22,39,25,14,0.48820708584322875,22,462,18,29,7,0,6,3,19,5,0,1,0,19,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_198.lg, Incorrect,99,24,75,37,38,0.5436599247678813,24,552,14,53,19,0,6,3,15,8,0,0,0,15,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_108_em_199.lg, Incorrect,17,5,12,6,6,0.7741064089155497,5,20,2,8,3,0,2,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_109_em_200.lg, Incorrect,64,13,51,29,22,0.6491018943320904,13,156,5,32,11,0,16,8,6,5,0,1,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_109_em_201.lg, Incorrect,50,12,38,18,20,0.6419309473564737,12,132,7,27,10,0,2,1,8,5,0,0,0,8,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_109_em_202.lg, Incorrect,29,8,21,5,16,0.7156316398402144,8,56,6,12,8,0,2,1,7,3,0,1,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_109_em_203.lg, Incorrect,84,26,58,26,32,0.5068650920041208,26,650,22,40,16,0,4,2,23,8,0,1,0,23,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_109_em_204.lg, Incorrect,29,11,18,8,10,0.568677087351903,11,110,9,13,5,0,0,0,10,4,0,2,0,10,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_109_em_205.lg, Incorrect,31,9,22,12,10,0.6418162648808439,9,72,5,16,5,0,2,1,6,3,0,1,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_109_em_206.lg, Incorrect,104,26,78,32,46,0.537478343406082,26,650,16,53,23,0,4,2,17,11,0,0,0,17,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_109_em_207.lg, Incorrect,60,17,43,23,20,0.5562553950185163,17,272,11,29,10,0,8,4,12,6,0,1,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_109_em_208.lg, Incorrect,65,15,50,26,24,0.6086705794552244,15,210,7,37,12,0,2,1,8,7,0,0,0,8,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_109_em_209.lg, Incorrect,13,6,7,5,2,0.580414927095603,6,30,5,6,1,0,0,0,6,2,0,1,0,6,0,0,0,0,0,0,0,0
